order_id,order_date,sku_id,sku_name,quantity,store_id,category
ORD_0001633,2023-07-07,SKU_007,Curd 400g,5,STORE_C,dairy
ORD_0001634,2023-07-07,SKU_008,Butter 100g,1,STORE_C,dairy
ORD_0001635,2023-07-07,SKU_008,Butter 100g,1,STORE_C,dairy
ORD_0001636,2023-07-07,SKU_008,Butter 100g,8,STORE_C,dairy
ORD_0001637,2023-07-07,SKU_008,Butter 100g,1,STORE_C,dairy
ORD_0001638,2023-07-07,SKU_009,Rice 1kg,7,STORE_C,staples
ORD_0001639,2023-07-07,SKU_009,Rice 1kg,5,STORE_C,staples
ORD_0001640,2023-07-07,SKU_010,Atta 5kg,1,STORE_C,staples
ORD_0001641,2023-07-07,SKU_010,Atta 5kg,1,STORE_C,staples
ORD_0001642,2023-07-07,SKU_010,Atta 5kg,2,STORE_C,staples
ORD_0001643,2023-07-07,SKU_010,Atta 5kg,1,STORE_C,staples
ORD_0001644,2023-07-07,SKU_011,Potato 1kg,10,STORE_C,produce
ORD_0001645,2023-07-07,SKU_012,Paneer 200g,5,STORE_C,dairy
ORD_0001646,2023-07-07,SKU_012,Paneer 200g,2,STORE_C,dairy
ORD_0001647,2023-07-07,SKU_013,Coconut Oil 1L,3,STORE_C,staples
ORD_0001648,2023-07-07,SKU_013,Coconut Oil 1L,4,STORE_C,staples
ORD_0001649,2023-07-07,SKU_014,Lays Classic 50g,6,STORE_C,snacks
ORD_0001650,2023-07-07,SKU_014,Lays Classic 50g,4,STORE_C,snacks
ORD_0001651,2023-07-07,SKU_015,Maggi 2min Noodles,6,STORE_C,snacks
ORD_0001652,2023-07-07,SKU_016,Tata Tea 250g,3,STORE_C,beverages
ORD_0001653,2023-07-07,SKU_016,Tata Tea 250g,3,STORE_C,beverages
ORD_0001654,2023-07-07,SKU_017,Amul Ghee 500ml,4,STORE_C,dairy
ORD_0001655,2023-07-07,SKU_018,Biscuits Parle-G 800g,5,STORE_C,snacks
ORD_0001656,2023-07-07,SKU_018,Biscuits Parle-G 800g,1,STORE_C,snacks
ORD_0001657,2023-07-07,SKU_019,Mineral Water 1L,4,STORE_C,beverages
ORD_0001658,2023-07-07,SKU_019,Mineral Water 1L,2,STORE_C,beverages
ORD_0001659,2023-07-07,SKU_020,Orange Juice 1L,5,STORE_C,beverages
ORD_0001660,2023-07-07,SKU_021,Green Tea 25bags,4,STORE_C,beverages
ORD_0001661,2023-07-07,SKU_022,Almonds 200g,3,STORE_C,snacks
ORD_0001662,2023-07-07,SKU_023,Oats 1kg,1,STORE_C,staples
ORD_0001663,2023-07-07,SKU_023,Oats 1kg,2,STORE_C,staples
ORD_0001664,2023-07-07,SKU_023,Oats 1kg,1,STORE_C,staples
ORD_0001665,2023-07-07,SKU_024,Cheese Slice 200g,3,STORE_C,dairy
ORD_0001666,2023-07-07,SKU_025,Sugar 1kg,1,STORE_C,staples
ORD_0001667,2023-07-07,SKU_025,Sugar 1kg,2,STORE_C,staples
ORD_0001668,2023-07-07,SKU_026,Salt 1kg,2,STORE_C,staples
ORD_0001669,2023-07-07,SKU_027,Mustard Oil 1L,2,STORE_C,staples
ORD_0001670,2023-07-07,SKU_028,Choco Pie 6pk,2,STORE_C,snacks
ORD_0001671,2023-07-07,SKU_029,Mango Juice 1L,2,STORE_C,beverages
ORD_0001672,2023-07-07,SKU_030,Detergent 500g,2,STORE_C,staples
ORD_0001673,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_A,dairy
ORD_0001674,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_A,dairy
ORD_0001675,2023-07-08,SKU_001,Full Cream Milk 1L,9,STORE_A,dairy
ORD_0001676,2023-07-08,SKU_001,Full Cream Milk 1L,4,STORE_A,dairy
ORD_0001677,2023-07-08,SKU_001,Full Cream Milk 1L,5,STORE_A,dairy
ORD_0001678,2023-07-08,SKU_001,Full Cream Milk 1L,5,STORE_A,dairy
ORD_0001679,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_A,dairy
ORD_0001680,2023-07-08,SKU_001,Full Cream Milk 1L,1,STORE_A,dairy
ORD_0001681,2023-07-08,SKU_002,Eggs 12pk,9,STORE_A,dairy
ORD_0001682,2023-07-08,SKU_002,Eggs 12pk,8,STORE_A,dairy
ORD_0001683,2023-07-08,SKU_002,Eggs 12pk,2,STORE_A,dairy
ORD_0001684,2023-07-08,SKU_002,Eggs 12pk,10,STORE_A,dairy
ORD_0001685,2023-07-08,SKU_002,Eggs 12pk,4,STORE_A,dairy
ORD_0001686,2023-07-08,SKU_002,Eggs 12pk,6,STORE_A,dairy
ORD_0001687,2023-07-08,SKU_002,Eggs 12pk,2,STORE_A,dairy
ORD_0001688,2023-07-08,SKU_002,Eggs 12pk,1,STORE_A,dairy
ORD_0001689,2023-07-08,SKU_003,Bread White 400g,2,STORE_A,staples
ORD_0001690,2023-07-08,SKU_003,Bread White 400g,8,STORE_A,staples
ORD_0001691,2023-07-08,SKU_003,Bread White 400g,6,STORE_A,staples
ORD_0001692,2023-07-08,SKU_003,Bread White 400g,1,STORE_A,staples
ORD_0001693,2023-07-08,SKU_003,Bread White 400g,1,STORE_A,staples
ORD_0001694,2023-07-08,SKU_003,Bread White 400g,6,STORE_A,staples
ORD_0001695,2023-07-08,SKU_004,Banana 1kg,8,STORE_A,produce
ORD_0001696,2023-07-08,SKU_004,Banana 1kg,5,STORE_A,produce
ORD_0001697,2023-07-08,SKU_004,Banana 1kg,5,STORE_A,produce
ORD_0001698,2023-07-08,SKU_004,Banana 1kg,4,STORE_A,produce
ORD_0001699,2023-07-08,SKU_004,Banana 1kg,6,STORE_A,produce
ORD_0001700,2023-07-08,SKU_004,Banana 1kg,6,STORE_A,produce
ORD_0001701,2023-07-08,SKU_004,Banana 1kg,3,STORE_A,produce
ORD_0001702,2023-07-08,SKU_004,Banana 1kg,9,STORE_A,produce
ORD_0001703,2023-07-08,SKU_004,Banana 1kg,4,STORE_A,produce
ORD_0001704,2023-07-08,SKU_005,Onion 1kg,7,STORE_A,produce
ORD_0001705,2023-07-08,SKU_005,Onion 1kg,5,STORE_A,produce
ORD_0001706,2023-07-08,SKU_005,Onion 1kg,5,STORE_A,produce
ORD_0001707,2023-07-08,SKU_005,Onion 1kg,2,STORE_A,produce
ORD_0001708,2023-07-08,SKU_005,Onion 1kg,4,STORE_A,produce
ORD_0001709,2023-07-08,SKU_005,Onion 1kg,6,STORE_A,produce
ORD_0001710,2023-07-08,SKU_005,Onion 1kg,6,STORE_A,produce
ORD_0001711,2023-07-08,SKU_006,Tomato 500g,7,STORE_A,produce
ORD_0001712,2023-07-08,SKU_006,Tomato 500g,5,STORE_A,produce
ORD_0001713,2023-07-08,SKU_006,Tomato 500g,9,STORE_A,produce
ORD_0001714,2023-07-08,SKU_006,Tomato 500g,3,STORE_A,produce
ORD_0001715,2023-07-08,SKU_006,Tomato 500g,1,STORE_A,produce
ORD_0001716,2023-07-08,SKU_006,Tomato 500g,4,STORE_A,produce
ORD_0001717,2023-07-08,SKU_006,Tomato 500g,5,STORE_A,produce
ORD_0001718,2023-07-08,SKU_007,Curd 400g,5,STORE_A,dairy
ORD_0001719,2023-07-08,SKU_007,Curd 400g,3,STORE_A,dairy
ORD_0001720,2023-07-08,SKU_007,Curd 400g,9,STORE_A,dairy
ORD_0001721,2023-07-08,SKU_007,Curd 400g,4,STORE_A,dairy
ORD_0001722,2023-07-08,SKU_007,Curd 400g,3,STORE_A,dairy
ORD_0001723,2023-07-08,SKU_008,Butter 100g,2,STORE_A,dairy
ORD_0001724,2023-07-08,SKU_008,Butter 100g,6,STORE_A,dairy
ORD_0001725,2023-07-08,SKU_008,Butter 100g,3,STORE_A,dairy
ORD_0001726,2023-07-08,SKU_008,Butter 100g,9,STORE_A,dairy
ORD_0001727,2023-07-08,SKU_008,Butter 100g,2,STORE_A,dairy
ORD_0001728,2023-07-08,SKU_008,Butter 100g,5,STORE_A,dairy
ORD_0001729,2023-07-08,SKU_009,Rice 1kg,3,STORE_A,staples
ORD_0001730,2023-07-08,SKU_009,Rice 1kg,10,STORE_A,staples
ORD_0001731,2023-07-08,SKU_009,Rice 1kg,5,STORE_A,staples
ORD_0001732,2023-07-08,SKU_010,Atta 5kg,8,STORE_A,staples
ORD_0001733,2023-07-08,SKU_010,Atta 5kg,2,STORE_A,staples
ORD_0001734,2023-07-08,SKU_011,Potato 1kg,4,STORE_A,produce
ORD_0001735,2023-07-08,SKU_011,Potato 1kg,2,STORE_A,produce
ORD_0001736,2023-07-08,SKU_011,Potato 1kg,9,STORE_A,produce
ORD_0001737,2023-07-08,SKU_011,Potato 1kg,3,STORE_A,produce
ORD_0001738,2023-07-08,SKU_011,Potato 1kg,1,STORE_A,produce
ORD_0001739,2023-07-08,SKU_012,Paneer 200g,10,STORE_A,dairy
ORD_0001740,2023-07-08,SKU_012,Paneer 200g,6,STORE_A,dairy
ORD_0001741,2023-07-08,SKU_013,Coconut Oil 1L,1,STORE_A,staples
ORD_0001742,2023-07-08,SKU_013,Coconut Oil 1L,5,STORE_A,staples
ORD_0001743,2023-07-08,SKU_013,Coconut Oil 1L,3,STORE_A,staples
ORD_0001744,2023-07-08,SKU_013,Coconut Oil 1L,1,STORE_A,staples
ORD_0001745,2023-07-08,SKU_013,Coconut Oil 1L,4,STORE_A,staples
ORD_0001746,2023-07-08,SKU_013,Coconut Oil 1L,2,STORE_A,staples
ORD_0001747,2023-07-08,SKU_013,Coconut Oil 1L,2,STORE_A,staples
ORD_0001748,2023-07-08,SKU_013,Coconut Oil 1L,1,STORE_A,staples
ORD_0001749,2023-07-08,SKU_014,Lays Classic 50g,8,STORE_A,snacks
ORD_0001750,2023-07-08,SKU_014,Lays Classic 50g,3,STORE_A,snacks
ORD_0001751,2023-07-08,SKU_015,Maggi 2min Noodles,8,STORE_A,snacks
ORD_0001752,2023-07-08,SKU_015,Maggi 2min Noodles,5,STORE_A,snacks
ORD_0001753,2023-07-08,SKU_016,Tata Tea 250g,7,STORE_A,beverages
ORD_0001754,2023-07-08,SKU_016,Tata Tea 250g,3,STORE_A,beverages
ORD_0001755,2023-07-08,SKU_016,Tata Tea 250g,2,STORE_A,beverages
ORD_0001756,2023-07-08,SKU_017,Amul Ghee 500ml,5,STORE_A,dairy
ORD_0001757,2023-07-08,SKU_017,Amul Ghee 500ml,3,STORE_A,dairy
ORD_0001758,2023-07-08,SKU_017,Amul Ghee 500ml,2,STORE_A,dairy
ORD_0001759,2023-07-08,SKU_018,Biscuits Parle-G 800g,5,STORE_A,snacks
ORD_0001760,2023-07-08,SKU_018,Biscuits Parle-G 800g,5,STORE_A,snacks
ORD_0001761,2023-07-08,SKU_018,Biscuits Parle-G 800g,3,STORE_A,snacks
ORD_0001762,2023-07-08,SKU_019,Mineral Water 1L,2,STORE_A,beverages
ORD_0001763,2023-07-08,SKU_019,Mineral Water 1L,3,STORE_A,beverages
ORD_0001764,2023-07-08,SKU_019,Mineral Water 1L,1,STORE_A,beverages
ORD_0001765,2023-07-08,SKU_019,Mineral Water 1L,3,STORE_A,beverages
ORD_0001766,2023-07-08,SKU_020,Orange Juice 1L,7,STORE_A,beverages
ORD_0001767,2023-07-08,SKU_020,Orange Juice 1L,2,STORE_A,beverages
ORD_0001768,2023-07-08,SKU_021,Green Tea 25bags,4,STORE_A,beverages
ORD_0001769,2023-07-08,SKU_021,Green Tea 25bags,1,STORE_A,beverages
ORD_0001770,2023-07-08,SKU_022,Almonds 200g,4,STORE_A,snacks
ORD_0001771,2023-07-08,SKU_023,Oats 1kg,4,STORE_A,staples
ORD_0001772,2023-07-08,SKU_023,Oats 1kg,1,STORE_A,staples
ORD_0001773,2023-07-08,SKU_023,Oats 1kg,1,STORE_A,staples
ORD_0001774,2023-07-08,SKU_024,Cheese Slice 200g,5,STORE_A,dairy
ORD_0001775,2023-07-08,SKU_025,Sugar 1kg,5,STORE_A,staples
ORD_0001776,2023-07-08,SKU_026,Salt 1kg,5,STORE_A,staples
ORD_0001777,2023-07-08,SKU_027,Mustard Oil 1L,3,STORE_A,staples
ORD_0001778,2023-07-08,SKU_027,Mustard Oil 1L,1,STORE_A,staples
ORD_0001779,2023-07-08,SKU_028,Choco Pie 6pk,5,STORE_A,snacks
ORD_0001780,2023-07-08,SKU_029,Mango Juice 1L,4,STORE_A,beverages
ORD_0001781,2023-07-08,SKU_030,Detergent 500g,4,STORE_A,staples
ORD_0001782,2023-07-08,SKU_001,Full Cream Milk 1L,3,STORE_B,dairy
ORD_0001783,2023-07-08,SKU_001,Full Cream Milk 1L,4,STORE_B,dairy
ORD_0001784,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_B,dairy
ORD_0001785,2023-07-08,SKU_001,Full Cream Milk 1L,6,STORE_B,dairy
ORD_0001786,2023-07-08,SKU_001,Full Cream Milk 1L,5,STORE_B,dairy
ORD_0001787,2023-07-08,SKU_001,Full Cream Milk 1L,4,STORE_B,dairy
ORD_0001788,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_B,dairy
ORD_0001789,2023-07-08,SKU_001,Full Cream Milk 1L,1,STORE_B,dairy
ORD_0001790,2023-07-08,SKU_001,Full Cream Milk 1L,9,STORE_B,dairy
ORD_0001791,2023-07-08,SKU_001,Full Cream Milk 1L,1,STORE_B,dairy
ORD_0001792,2023-07-08,SKU_001,Full Cream Milk 1L,5,STORE_B,dairy
ORD_0001793,2023-07-08,SKU_002,Eggs 12pk,4,STORE_B,dairy
ORD_0001794,2023-07-08,SKU_002,Eggs 12pk,9,STORE_B,dairy
ORD_0001795,2023-07-08,SKU_002,Eggs 12pk,5,STORE_B,dairy
ORD_0001796,2023-07-08,SKU_002,Eggs 12pk,3,STORE_B,dairy
ORD_0001797,2023-07-08,SKU_002,Eggs 12pk,9,STORE_B,dairy
ORD_0001798,2023-07-08,SKU_002,Eggs 12pk,6,STORE_B,dairy
ORD_0001799,2023-07-08,SKU_003,Bread White 400g,6,STORE_B,staples
ORD_0001800,2023-07-08,SKU_003,Bread White 400g,9,STORE_B,staples
ORD_0001801,2023-07-08,SKU_003,Bread White 400g,8,STORE_B,staples
ORD_0001802,2023-07-08,SKU_003,Bread White 400g,7,STORE_B,staples
ORD_0001803,2023-07-08,SKU_003,Bread White 400g,1,STORE_B,staples
ORD_0001804,2023-07-08,SKU_003,Bread White 400g,1,STORE_B,staples
ORD_0001805,2023-07-08,SKU_004,Banana 1kg,2,STORE_B,produce
ORD_0001806,2023-07-08,SKU_004,Banana 1kg,5,STORE_B,produce
ORD_0001807,2023-07-08,SKU_004,Banana 1kg,5,STORE_B,produce
ORD_0001808,2023-07-08,SKU_004,Banana 1kg,5,STORE_B,produce
ORD_0001809,2023-07-08,SKU_004,Banana 1kg,4,STORE_B,produce
ORD_0001810,2023-07-08,SKU_004,Banana 1kg,5,STORE_B,produce
ORD_0001811,2023-07-08,SKU_004,Banana 1kg,3,STORE_B,produce
ORD_0001812,2023-07-08,SKU_004,Banana 1kg,1,STORE_B,produce
ORD_0001813,2023-07-08,SKU_004,Banana 1kg,5,STORE_B,produce
ORD_0001814,2023-07-08,SKU_004,Banana 1kg,4,STORE_B,produce
ORD_0001815,2023-07-08,SKU_005,Onion 1kg,1,STORE_B,produce
ORD_0001816,2023-07-08,SKU_005,Onion 1kg,2,STORE_B,produce
ORD_0001817,2023-07-08,SKU_005,Onion 1kg,8,STORE_B,produce
ORD_0001818,2023-07-08,SKU_005,Onion 1kg,1,STORE_B,produce
ORD_0001819,2023-07-08,SKU_005,Onion 1kg,8,STORE_B,produce
ORD_0001820,2023-07-08,SKU_005,Onion 1kg,7,STORE_B,produce
ORD_0001821,2023-07-08,SKU_005,Onion 1kg,4,STORE_B,produce
ORD_0001822,2023-07-08,SKU_006,Tomato 500g,6,STORE_B,produce
ORD_0001823,2023-07-08,SKU_006,Tomato 500g,9,STORE_B,produce
ORD_0001824,2023-07-08,SKU_006,Tomato 500g,3,STORE_B,produce
ORD_0001825,2023-07-08,SKU_006,Tomato 500g,10,STORE_B,produce
ORD_0001826,2023-07-08,SKU_006,Tomato 500g,2,STORE_B,produce
ORD_0001827,2023-07-08,SKU_007,Curd 400g,3,STORE_B,dairy
ORD_0001828,2023-07-08,SKU_007,Curd 400g,6,STORE_B,dairy
ORD_0001829,2023-07-08,SKU_007,Curd 400g,4,STORE_B,dairy
ORD_0001830,2023-07-08,SKU_007,Curd 400g,9,STORE_B,dairy
ORD_0001831,2023-07-08,SKU_007,Curd 400g,3,STORE_B,dairy
ORD_0001832,2023-07-08,SKU_007,Curd 400g,4,STORE_B,dairy
ORD_0001833,2023-07-08,SKU_007,Curd 400g,4,STORE_B,dairy
ORD_0001834,2023-07-08,SKU_008,Butter 100g,7,STORE_B,dairy
ORD_0001835,2023-07-08,SKU_008,Butter 100g,4,STORE_B,dairy
ORD_0001836,2023-07-08,SKU_008,Butter 100g,5,STORE_B,dairy
ORD_0001837,2023-07-08,SKU_009,Rice 1kg,7,STORE_B,staples
ORD_0001838,2023-07-08,SKU_009,Rice 1kg,6,STORE_B,staples
ORD_0001839,2023-07-08,SKU_010,Atta 5kg,1,STORE_B,staples
ORD_0001840,2023-07-08,SKU_010,Atta 5kg,8,STORE_B,staples
ORD_0001841,2023-07-08,SKU_010,Atta 5kg,3,STORE_B,staples
ORD_0001842,2023-07-08,SKU_011,Potato 1kg,2,STORE_B,produce
ORD_0001843,2023-07-08,SKU_011,Potato 1kg,1,STORE_B,produce
ORD_0001844,2023-07-08,SKU_011,Potato 1kg,6,STORE_B,produce
ORD_0001845,2023-07-08,SKU_011,Potato 1kg,10,STORE_B,produce
ORD_0001846,2023-07-08,SKU_011,Potato 1kg,1,STORE_B,produce
ORD_0001847,2023-07-08,SKU_012,Paneer 200g,3,STORE_B,dairy
ORD_0001848,2023-07-08,SKU_012,Paneer 200g,10,STORE_B,dairy
ORD_0001849,2023-07-08,SKU_012,Paneer 200g,1,STORE_B,dairy
ORD_0001850,2023-07-08,SKU_013,Coconut Oil 1L,3,STORE_B,staples
ORD_0001851,2023-07-08,SKU_013,Coconut Oil 1L,6,STORE_B,staples
ORD_0001852,2023-07-08,SKU_014,Lays Classic 50g,3,STORE_B,snacks
ORD_0001853,2023-07-08,SKU_014,Lays Classic 50g,4,STORE_B,snacks
ORD_0001854,2023-07-08,SKU_015,Maggi 2min Noodles,6,STORE_B,snacks
ORD_0001855,2023-07-08,SKU_015,Maggi 2min Noodles,1,STORE_B,snacks
ORD_0001856,2023-07-08,SKU_015,Maggi 2min Noodles,1,STORE_B,snacks
ORD_0001857,2023-07-08,SKU_015,Maggi 2min Noodles,5,STORE_B,snacks
ORD_0001858,2023-07-08,SKU_016,Tata Tea 250g,4,STORE_B,beverages
ORD_0001859,2023-07-08,SKU_016,Tata Tea 250g,1,STORE_B,beverages
ORD_0001860,2023-07-08,SKU_016,Tata Tea 250g,1,STORE_B,beverages
ORD_0001861,2023-07-08,SKU_017,Amul Ghee 500ml,5,STORE_B,dairy
ORD_0001862,2023-07-08,SKU_018,Biscuits Parle-G 800g,6,STORE_B,snacks
ORD_0001863,2023-07-08,SKU_018,Biscuits Parle-G 800g,1,STORE_B,snacks
ORD_0001864,2023-07-08,SKU_019,Mineral Water 1L,6,STORE_B,beverages
ORD_0001865,2023-07-08,SKU_020,Orange Juice 1L,1,STORE_B,beverages
ORD_0001866,2023-07-08,SKU_020,Orange Juice 1L,6,STORE_B,beverages
ORD_0001867,2023-07-08,SKU_021,Green Tea 25bags,7,STORE_B,beverages
ORD_0001868,2023-07-08,SKU_022,Almonds 200g,6,STORE_B,snacks
ORD_0001869,2023-07-08,SKU_023,Oats 1kg,1,STORE_B,staples
ORD_0001870,2023-07-08,SKU_023,Oats 1kg,4,STORE_B,staples
ORD_0001871,2023-07-08,SKU_024,Cheese Slice 200g,3,STORE_B,dairy
ORD_0001872,2023-07-08,SKU_024,Cheese Slice 200g,2,STORE_B,dairy
ORD_0001873,2023-07-08,SKU_025,Sugar 1kg,1,STORE_B,staples
ORD_0001874,2023-07-08,SKU_025,Sugar 1kg,3,STORE_B,staples
ORD_0001875,2023-07-08,SKU_026,Salt 1kg,4,STORE_B,staples
ORD_0001876,2023-07-08,SKU_027,Mustard Oil 1L,1,STORE_B,staples
ORD_0001877,2023-07-08,SKU_027,Mustard Oil 1L,4,STORE_B,staples
ORD_0001878,2023-07-08,SKU_028,Choco Pie 6pk,2,STORE_B,snacks
ORD_0001879,2023-07-08,SKU_028,Choco Pie 6pk,2,STORE_B,snacks
ORD_0001880,2023-07-08,SKU_029,Mango Juice 1L,3,STORE_B,beverages
ORD_0001881,2023-07-08,SKU_030,Detergent 500g,2,STORE_B,staples
ORD_0001882,2023-07-08,SKU_001,Full Cream Milk 1L,8,STORE_C,dairy
ORD_0001883,2023-07-08,SKU_001,Full Cream Milk 1L,4,STORE_C,dairy
ORD_0001884,2023-07-08,SKU_001,Full Cream Milk 1L,1,STORE_C,dairy
ORD_0001885,2023-07-08,SKU_001,Full Cream Milk 1L,1,STORE_C,dairy
ORD_0001886,2023-07-08,SKU_001,Full Cream Milk 1L,10,STORE_C,dairy
ORD_0001887,2023-07-08,SKU_001,Full Cream Milk 1L,3,STORE_C,dairy
ORD_0001888,2023-07-08,SKU_001,Full Cream Milk 1L,9,STORE_C,dairy
ORD_0001889,2023-07-08,SKU_001,Full Cream Milk 1L,3,STORE_C,dairy
ORD_0001890,2023-07-08,SKU_002,Eggs 12pk,2,STORE_C,dairy
ORD_0001891,2023-07-08,SKU_002,Eggs 12pk,9,STORE_C,dairy
ORD_0001892,2023-07-08,SKU_002,Eggs 12pk,10,STORE_C,dairy
ORD_0001893,2023-07-08,SKU_002,Eggs 12pk,2,STORE_C,dairy
ORD_0001894,2023-07-08,SKU_002,Eggs 12pk,3,STORE_C,dairy
ORD_0001895,2023-07-08,SKU_002,Eggs 12pk,2,STORE_C,dairy
ORD_0001896,2023-07-08,SKU_003,Bread White 400g,9,STORE_C,staples
ORD_0001897,2023-07-08,SKU_003,Bread White 400g,9,STORE_C,staples
ORD_0001898,2023-07-08,SKU_003,Bread White 400g,1,STORE_C,staples
ORD_0001899,2023-07-08,SKU_004,Banana 1kg,3,STORE_C,produce
ORD_0001900,2023-07-08,SKU_004,Banana 1kg,4,STORE_C,produce
ORD_0001901,2023-07-08,SKU_004,Banana 1kg,6,STORE_C,produce
ORD_0001902,2023-07-08,SKU_004,Banana 1kg,5,STORE_C,produce
ORD_0001903,2023-07-08,SKU_004,Banana 1kg,2,STORE_C,produce
ORD_0001904,2023-07-08,SKU_004,Banana 1kg,6,STORE_C,produce
ORD_0001905,2023-07-08,SKU_004,Banana 1kg,2,STORE_C,produce
ORD_0001906,2023-07-08,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0001907,2023-07-08,SKU_005,Onion 1kg,9,STORE_C,produce
ORD_0001908,2023-07-08,SKU_005,Onion 1kg,3,STORE_C,produce
ORD_0001909,2023-07-08,SKU_005,Onion 1kg,1,STORE_C,produce
ORD_0001910,2023-07-08,SKU_005,Onion 1kg,5,STORE_C,produce
ORD_0001911,2023-07-08,SKU_006,Tomato 500g,10,STORE_C,produce
ORD_0001912,2023-07-08,SKU_006,Tomato 500g,5,STORE_C,produce
ORD_0001913,2023-07-08,SKU_006,Tomato 500g,5,STORE_C,produce
ORD_0001914,2023-07-08,SKU_006,Tomato 500g,1,STORE_C,produce
ORD_0001915,2023-07-08,SKU_006,Tomato 500g,1,STORE_C,produce
ORD_0001916,2023-07-08,SKU_007,Curd 400g,5,STORE_C,dairy
ORD_0001917,2023-07-08,SKU_007,Curd 400g,6,STORE_C,dairy
ORD_0001918,2023-07-08,SKU_007,Curd 400g,2,STORE_C,dairy
ORD_0001919,2023-07-08,SKU_007,Curd 400g,4,STORE_C,dairy
ORD_0001920,2023-07-08,SKU_007,Curd 400g,3,STORE_C,dairy
ORD_0001921,2023-07-08,SKU_007,Curd 400g,2,STORE_C,dairy
ORD_0001922,2023-07-08,SKU_008,Butter 100g,9,STORE_C,dairy
ORD_0001923,2023-07-08,SKU_008,Butter 100g,5,STORE_C,dairy
ORD_0001924,2023-07-08,SKU_008,Butter 100g,6,STORE_C,dairy
ORD_0001925,2023-07-08,SKU_008,Butter 100g,1,STORE_C,dairy
ORD_0001926,2023-07-08,SKU_009,Rice 1kg,3,STORE_C,staples
ORD_0001927,2023-07-08,SKU_009,Rice 1kg,3,STORE_C,staples
ORD_0001928,2023-07-08,SKU_009,Rice 1kg,3,STORE_C,staples
ORD_0001929,2023-07-08,SKU_010,Atta 5kg,7,STORE_C,staples
ORD_0001930,2023-07-08,SKU_010,Atta 5kg,6,STORE_C,staples
ORD_0001931,2023-07-08,SKU_011,Potato 1kg,1,STORE_C,produce
ORD_0001932,2023-07-08,SKU_011,Potato 1kg,8,STORE_C,produce
ORD_0001933,2023-07-08,SKU_011,Potato 1kg,4,STORE_C,produce
ORD_0001934,2023-07-08,SKU_012,Paneer 200g,2,STORE_C,dairy
ORD_0001935,2023-07-08,SKU_012,Paneer 200g,8,STORE_C,dairy
ORD_0001936,2023-07-08,SKU_012,Paneer 200g,2,STORE_C,dairy
ORD_0001937,2023-07-08,SKU_013,Coconut Oil 1L,1,STORE_C,staples
ORD_0001938,2023-07-08,SKU_013,Coconut Oil 1L,1,STORE_C,staples
ORD_0001939,2023-07-08,SKU_013,Coconut Oil 1L,4,STORE_C,staples
ORD_0001940,2023-07-08,SKU_013,Coconut Oil 1L,3,STORE_C,staples
ORD_0001941,2023-07-08,SKU_014,Lays Classic 50g,10,STORE_C,snacks
ORD_0001942,2023-07-08,SKU_014,Lays Classic 50g,2,STORE_C,snacks
ORD_0001943,2023-07-08,SKU_015,Maggi 2min Noodles,1,STORE_C,snacks
ORD_0001944,2023-07-08,SKU_015,Maggi 2min Noodles,1,STORE_C,snacks
ORD_0001945,2023-07-08,SKU_015,Maggi 2min Noodles,5,STORE_C,snacks
ORD_0001946,2023-07-08,SKU_016,Tata Tea 250g,5,STORE_C,beverages
ORD_0001947,2023-07-08,SKU_016,Tata Tea 250g,4,STORE_C,beverages
ORD_0001948,2023-07-08,SKU_017,Amul Ghee 500ml,6,STORE_C,dairy
ORD_0001949,2023-07-08,SKU_018,Biscuits Parle-G 800g,1,STORE_C,snacks
ORD_0001950,2023-07-08,SKU_018,Biscuits Parle-G 800g,4,STORE_C,snacks
ORD_0001951,2023-07-08,SKU_018,Biscuits Parle-G 800g,1,STORE_C,snacks
ORD_0001952,2023-07-08,SKU_018,Biscuits Parle-G 800g,1,STORE_C,snacks
ORD_0001953,2023-07-08,SKU_019,Mineral Water 1L,3,STORE_C,beverages
ORD_0001954,2023-07-08,SKU_019,Mineral Water 1L,2,STORE_C,beverages
ORD_0001955,2023-07-08,SKU_020,Orange Juice 1L,6,STORE_C,beverages
ORD_0001956,2023-07-08,SKU_021,Green Tea 25bags,2,STORE_C,beverages
ORD_0001957,2023-07-08,SKU_021,Green Tea 25bags,2,STORE_C,beverages
ORD_0001958,2023-07-08,SKU_022,Almonds 200g,5,STORE_C,snacks
ORD_0001959,2023-07-08,SKU_023,Oats 1kg,5,STORE_C,staples
ORD_0001960,2023-07-08,SKU_024,Cheese Slice 200g,4,STORE_C,dairy
ORD_0001961,2023-07-08,SKU_025,Sugar 1kg,3,STORE_C,staples
ORD_0001962,2023-07-08,SKU_026,Salt 1kg,2,STORE_C,staples
ORD_0001963,2023-07-08,SKU_027,Mustard Oil 1L,3,STORE_C,staples
ORD_0001964,2023-07-08,SKU_028,Choco Pie 6pk,1,STORE_C,snacks
ORD_0001965,2023-07-08,SKU_028,Choco Pie 6pk,2,STORE_C,snacks
ORD_0001966,2023-07-08,SKU_029,Mango Juice 1L,1,STORE_C,beverages
